,thredds_link,latitude,longitude
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d2_201607.nc,41.38600158691406,-73.9552993774414
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d2_201409_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d2_201307_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d2_201306_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201409_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201408_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201407_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201406_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201405_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201404_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201403_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201402_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201401_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201312_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201311_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201310_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201309_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201308_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRWSTPTH/HRWSTPTH_d1_201307_verified.nc,41.38610076904297,-73.95500183105469
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201903.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201902.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201901.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201812.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201811.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201810.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201809.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201808.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201807.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201806.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201805.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201804.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201803.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201802.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201801.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201712.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201711.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201710.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201709.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201708.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201707.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201706.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201705.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201704.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201703.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201512_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201511_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201510_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201509_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201508_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201507_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201506_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201505_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201504_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201503_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201502_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201501_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201412_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201411_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201410_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201409_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201408_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201407_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201406_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201405_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201404_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201403_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201402_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRMARPHS/HRMARPHS_d1_201401_verified.nc,41.72060012817383,-73.93879699707031
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2020.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2019.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2018.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2017.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2016.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2015.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2014.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2013.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2012.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2011.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-04/WQB-04.2010.nc,19.734100341796875,-155.08200073242188
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_54/mass_concentration_of_oxygen_in_sea_water.nc,27.475555,-80.326607
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_54/fractional_saturation_of_oxygen_in_sea_water.nc,27.475555,-80.326607
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_55/mass_concentration_of_oxygen_in_sea_water.nc,27.590117,-80.355258
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_55/fractional_saturation_of_oxygen_in_sea_water.nc,27.590117,-80.355258
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_56/mass_concentration_of_oxygen_in_sea_water.nc,27.839089,-80.470822
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_fau_56/fractional_saturation_of_oxygen_in_sea_water.nc,27.839089,-80.470822
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-05/WQB-05.2020.nc,20.024150848388672,-155.82850646972656
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-05/WQB-05.2019.nc,20.024150848388672,-155.82850646972656
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-05/WQB-05.2018.nc,20.024150848388672,-155.82850646972656
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2016.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2015.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2014.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2013.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2012.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2011.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2010.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2009.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-AW/WQB-AW.2008.nc,21.27989959716797,-157.84800720214844
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2017.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2016.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2015.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2014.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2013.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2012.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2011.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2010.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2009.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/pacioos/WQB-KN/WQB-KN.2008.nc,21.288700103759766,-157.86500549316406
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_cherry_grove/mass_concentration_of_oxygen_in_sea_water-surface.nc,33.827676,-78.632021
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_cherry_grove/mass_concentration_of_oxygen_in_sea_water-bottom.nc,33.827676,-78.632021
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_cherry_grove/fractional_saturation_of_oxygen_in_sea_water-surface.nc,33.827676,-78.632021
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_2nd_ave_pier/mass_concentration_of_oxygen_in_sea_water-surface.nc,33.682793,-78.884148
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_2nd_ave_pier/mass_concentration_of_oxygen_in_sea_water-bottom.nc,33.682793,-78.884148
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_2nd_ave_pier/fractional_saturation_of_oxygen_in_sea_water-surface.nc,33.682793,-78.884148
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_apache/mass_concentration_of_oxygen_in_sea_water-surface.nc,33.7615,-78.7798
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_apache/mass_concentration_of_oxygen_in_sea_water-bottom.nc,33.7615,-78.7798
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/secoora/edu_ccu_lbos_apache/fractional_saturation_of_oxygen_in_sea_water-surface.nc,33.7615,-78.7798
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201710.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201709.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201708.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201707.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201706.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201705.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201704.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201512_verified.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201511_verified.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201510_verified.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201509_verified.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201508_verified.nc,40.936256408691406,-73.904296875
0,https://www.ncei.noaa.gov/thredds-ocean/dodsC/ioos/maracoos/hrecos-waf/HRBZAK/HRBZAK_d1_201507_verified.nc,40.936256408691406,-73.904296875
